Comparisons	Profile1	Profile2
6603	13208.0	13207.0
6604	13210.0	13209.0
6605	13211.0	13212.0
6606	13213.0	13214.0
6607	13216.0	13215.0
6608	13218.0	13217.0
6609	13219.0	13220.0
6610	13221.0	13222.0
6611	13223.0	13224.0
6612	13225.0	13226.0
6613	13228.0	13227.0
6614	13230.0	13229.0
6615	13231.0	13232.0
6616	13233.0	13234.0
6617	13236.0	13235.0
6618	13237.0	13238.0
6619	13240.0	13239.0
6620	13242.0	13241.0
6621	13243.0	13244.0
6622	13245.0	13246.0
6623	13248.0	13247.0
6624	13249.0	13250.0
6625	13251.0	13252.0
6626	13253.0	13254.0
6627	13256.0	13255.0
6628	13257.0	13258.0
6629	13260.0	13259.0
6630	13261.0	13262.0
6631	13264.0	13263.0
6632	13266.0	13265.0
6633	13267.0	13268.0
6634	13269.0	13270.0
6635	13272.0	13271.0
6636	13273.0	13274.0
6637	13275.0	13276.0
6638	13277.0	13278.0
6639	13280.0	13279.0
6640	13281.0	13282.0
6641	13283.0	13284.0
6642	13286.0	13285.0
6643	13287.0	13288.0
6644	13290.0	13289.0
6645	13291.0	13292.0
6646	13294.0	13293.0
6647	13296.0	13295.0
6648	13297.0	13298.0
6649	13299.0	13300.0
6650	13301.0	13302.0
6651	13304.0	13303.0
6652	13306.0	13305.0
6653	13307.0	13308.0
6654	13309.0	13310.0
6655	13312.0	13311.0
6656	13313.0	13314.0
6657	13315.0	13316.0
6658	13317.0	13318.0
6659	13320.0	13319.0
6660	13322.0	13321.0
6661	13323.0	13324.0
6662	13326.0	13325.0
6663	13327.0	13328.0
6664	13329.0	13330.0
6665	13332.0	13331.0
6666	13333.0	13334.0
6667	13335.0	13336.0
6668	13338.0	13337.0
6669	13339.0	13340.0
6670	13342.0	13341.0
6671	13343.0	13344.0
6672	13345.0	13346.0
6673	13347.0	13348.0
6674	13349.0	13350.0
6675	13352.0	13351.0
6676	13353.0	13354.0
6677	13356.0	13355.0
6678	13357.0	13358.0
6679	13360.0	13359.0
6680	13362.0	13361.0
6681	13363.0	13364.0
6682	13366.0	13365.0
6683	13368.0	13367.0
6684	13369.0	13370.0
6685	13372.0	13371.0
6686	13373.0	13374.0
6687	13376.0	13375.0
6688	13377.0	13378.0
6689	13379.0	13380.0
6690	13382.0	13381.0
6691	13383.0	13384.0
6692	13386.0	13385.0
6693	13387.0	13388.0
6694	13389.0	13390.0
6695	13391.0	13392.0
6696	13393.0	13394.0
6697	13395.0	13396.0
6698	13398.0	13397.0
6699	13399.0	13400.0
6700	13402.0	13401.0
6701	13404.0	13403.0
6702	13406.0	13405.0
6703	13407.0	13408.0
6704	13409.0	13410.0
6705	13412.0	13411.0
6706	13414.0	13413.0
6707	13416.0	13415.0
6708	13417.0	13418.0
6709	13419.0	13420.0
6710	13422.0	13421.0
6711	13424.0	13423.0
6712	13426.0	13425.0
6713	13428.0	13427.0
6714	13430.0	13429.0
6715	13432.0	13431.0
6716	13434.0	13433.0
6717	13435.0	13436.0
6718	13438.0	13437.0
6719	13439.0	13440.0
6720	13442.0	13441.0
6721	13443.0	13444.0
6722	13445.0	13446.0
6723	13448.0	13447.0
6724	13449.0	13450.0
6725	13452.0	13451.0
6726	13453.0	13454.0
6727	13455.0	13456.0
6728	13458.0	13457.0
6729	13460.0	13459.0
6730	13462.0	13461.0
6731	13464.0	13463.0
6732	13465.0	13466.0
6733	13468.0	13467.0
6734	13469.0	13470.0
6735	13472.0	13471.0
6736	13473.0	13474.0
6737	13476.0	13475.0
6738	13477.0	13478.0
6739	13479.0	13480.0
6740	13481.0	13482.0
6741	13483.0	13484.0
6742	13485.0	13486.0
6743	13488.0	13487.0
6744	13490.0	13489.0
6745	13492.0	13491.0
6746	13493.0	13494.0
6747	13495.0	13496.0
6748	13498.0	13497.0
6749	13499.0	13500.0
6750	13502.0	13501.0
6751	13504.0	13503.0
6752	13506.0	13505.0
6753	13507.0	13508.0
6754	13509.0	13510.0
6755	13512.0	13511.0
6756	13513.0	13514.0
6757	13516.0	13515.0
6758	13518.0	13517.0
6759	13520.0	13519.0
6760	13521.0	13522.0
6761	13524.0	13523.0
6762	13525.0	13526.0
6763	13528.0	13527.0
6764	13530.0	13529.0
6765	13532.0	13531.0
6766	13533.0	13534.0
6767	13535.0	13536.0
6768	13537.0	13538.0
6769	13539.0	13540.0
6770	13541.0	13542.0
6771	13543.0	13544.0
6772	13546.0	13545.0
6773	13548.0	13547.0
6774	13550.0	13549.0
6775	13551.0	13552.0
6776	13554.0	13553.0
6777	13556.0	13555.0
6778	13557.0	13558.0
6779	13559.0	13560.0
6780	13562.0	13561.0
6781	13563.0	13564.0
6782	13565.0	13566.0
6783	13567.0	13568.0
6784	13570.0	13569.0
6785	13572.0	13571.0
6786	13574.0	13573.0
6787	13576.0	13575.0
6788	13578.0	13577.0
6789	13579.0	13580.0
6790	13582.0	13581.0
6791	13584.0	13583.0
6792	13586.0	13585.0
6793	13587.0	13588.0
6794	13589.0	13590.0
6795	13592.0	13591.0
6796	13594.0	13593.0
6797	13595.0	13596.0
6798	13597.0	13598.0
6799	13600.0	13599.0
6800	13602.0	13601.0
6801	13603.0	13604.0
6802	13605.0	13606.0
6803	13607.0	13608.0
6804	13610.0	13609.0
6805	13612.0	13611.0
6806	13614.0	13613.0
6807	13616.0	13615.0
6808	13618.0	13617.0
6809	13620.0	13619.0
6810	13621.0	13622.0
6811	13624.0	13623.0
6812	13625.0	13626.0
6813	13627.0	13628.0
6814	13630.0	13629.0
6815	13632.0	13631.0
6816	13633.0	13634.0
6817	13635.0	13636.0
6818	13638.0	13637.0
6819	13640.0	13639.0
6820	13641.0	13642.0
6821	13643.0	13644.0
6822	13645.0	13646.0
6823	13647.0	13648.0
6824	13649.0	13650.0
6825	13651.0	13652.0
6826	13654.0	13653.0
6827	13655.0	13656.0
6828	13658.0	13657.0
6829	13660.0	13659.0
6830	13661.0	13662.0
6831	13664.0	13663.0
6832	13665.0	13666.0
6833	13668.0	13667.0
6834	13670.0	13669.0
6835	13672.0	13671.0
6836	13673.0	13674.0
6837	13676.0	13675.0
6838	13678.0	13677.0
6839	13679.0	13680.0
6840	13681.0	13682.0
6841	13684.0	13683.0
6842	13686.0	13685.0
6843	13687.0	13688.0
6844	13690.0	13689.0
6845	13691.0	13692.0
6846	13694.0	13693.0
6847	13695.0	13696.0
6848	13697.0	13698.0
6849	13700.0	13699.0
6850	13702.0	13701.0
6851	13704.0	13703.0
6852	13705.0	13706.0
6853	13707.0	13708.0
6854	13710.0	13709.0
6855	13711.0	13712.0
6856	13713.0	13714.0
6857	13715.0	13716.0
6858	13718.0	13717.0
6859	13719.0	13720.0
6860	13722.0	13721.0
6861	13723.0	13724.0
6862	13725.0	13726.0
6863	13727.0	13728.0
6864	13729.0	13730.0
6865	13732.0	13731.0
6866	13734.0	13733.0
6867	13735.0	13736.0
6868	13738.0	13737.0
6869	13739.0	13740.0
6870	13741.0	13742.0
6871	13744.0	13743.0
6872	13745.0	13746.0
6873	13748.0	13747.0
6874	13749.0	13750.0
6875	13751.0	13752.0
6876	13753.0	13754.0
6877	13755.0	13756.0
6878	13758.0	13757.0
6879	13759.0	13760.0
6880	13762.0	13761.0
6881	13763.0	13764.0
6882	13765.0	13766.0
6883	13767.0	13768.0
6884	13770.0	13769.0
6885	13771.0	13772.0
6886	13774.0	13773.0
6887	13775.0	13776.0
6888	13777.0	13778.0
6889	13779.0	13780.0
6890	13782.0	13781.0
6891	13784.0	13783.0
6892	13785.0	13786.0
6893	13787.0	13788.0
6894	13789.0	13790.0
6895	13792.0	13791.0
6896	13794.0	13793.0
6897	13796.0	13795.0
6898	13798.0	13797.0
6899	13799.0	13800.0
6900	13801.0	13802.0
6901	13804.0	13803.0
6902	13805.0	13806.0
6903	13808.0	13807.0
6904	13810.0	13809.0
6905	13812.0	13811.0
6906	13814.0	13813.0
6907	13816.0	13815.0
6908	13817.0	13818.0
6909	13820.0	13819.0
6910	13822.0	13821.0
6911	13823.0	13824.0
6912	13825.0	13826.0
6913	13828.0	13827.0
6914	13830.0	13829.0
6915	13831.0	13832.0
6916	13834.0	13833.0
6917	13836.0	13835.0
6918	13837.0	13838.0
6919	13839.0	13840.0
6920	13841.0	13842.0
6921	13843.0	13844.0
6922	13845.0	13846.0
6923	13848.0	13847.0
6924	13850.0	13849.0
6925	13851.0	13852.0
6926	13853.0	13854.0
6927	13856.0	13855.0
6928	13857.0	13858.0
6929	13860.0	13859.0
6930	13862.0	13861.0
6931	13864.0	13863.0
6932	13865.0	13866.0
6933	13868.0	13867.0
6934	13870.0	13869.0
6935	13871.0	13872.0
6936	13873.0	13874.0
6937	13876.0	13875.0
6938	13877.0	13878.0
6939	13879.0	13880.0
6940	13882.0	13881.0
6941	13884.0	13883.0
6942	13886.0	13885.0
6943	13887.0	13888.0
6944	13889.0	13890.0
6945	13892.0	13891.0
6946	13894.0	13893.0
6947	13896.0	13895.0
6948	13897.0	13898.0
6949	13900.0	13899.0
6950	13902.0	13901.0
6951	13904.0	13903.0
6952	13905.0	13906.0
6953	13907.0	13908.0
6954	13909.0	13910.0
6955	13911.0	13912.0
6956	13914.0	13913.0
6957	13915.0	13916.0
6958	13918.0	13917.0
6959	13919.0	13920.0
6960	13921.0	13922.0
6961	13924.0	13923.0
6962	13926.0	13925.0
6963	13928.0	13927.0
6964	13929.0	13930.0
6965	13932.0	13931.0
6966	13933.0	13934.0
6967	13936.0	13935.0
6968	13937.0	13938.0
6969	13939.0	13940.0
6970	13942.0	13941.0
6971	13943.0	13944.0
6972	13946.0	13945.0
6973	13948.0	13947.0
6974	13950.0	13949.0
6975	13952.0	13951.0
6976	13953.0	13954.0
6977	13955.0	13956.0
6978	13958.0	13957.0
6979	13959.0	13960.0
